AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
465390,https://www.marinespecies.org/aphia.php?p=taxdetails&id=465390,Chaetoceros dadayi,"Pavillard, 1913",accepted,NA,220,Species,465390,Chaetoceros dadayi,"Pavillard, 1913",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros dadayi Pavillard, 1913. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=465390 on 2023-06-09",urn:lsid:marinespecies.org:taxname:465390,1,NA,NA,0,0,exact,2010-03-15T06:49:45Z
160557,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160557,Gyrodinium glaucum,"(Lebour) Kofoid & Swezy, 1921",unaccepted,synonym,220,Species,1382182,Lebouridinium glaucum,"(Lebour) F.Gómez, H.Takayam, D.Moreira & P.López-García, 2016",109476,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium glaucum (Lebour) Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160557 on 2023-06-09",urn:lsid:marinespecies.org:taxname:160557,1,NA,NA,NA,NA,exact,2019-10-14T06:53:51.310Z
109717,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109717,Actiniscus pentasterias,"(Ehrenberg) Ehrenberg, 1844",accepted,NA,220,Species,109717,Actiniscus pentasterias,"(Ehrenberg) Ehrenberg, 1844",109472,Chromista,Myzozoa,Dinophyceae,Actiniscales,Actiniscaceae,Actiniscus,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Actiniscus pentasterias (Ehrenberg) Ehrenberg, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109717 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109717,1,NA,1,NA,NA,exact,2015-06-26T12:00:51.270Z
248064,https://www.marinespecies.org/aphia.php?p=taxdetails&id=248064,Dactyliosolen phuketensis,"(B.G.Sundström) G.R.Hasle, 1996",unassessed,NA,220,Species,573582,Rhizosolenia phuketensis,"B.G.Sundström, 1980",149309,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Dactyliosolen phuketensis (B.G.Sundström) G.R.Hasle, 1996. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=248064 on 2023-06-09",urn:lsid:marinespecies.org:taxname:248064,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
341542,https://www.marinespecies.org/aphia.php?p=taxdetails&id=341542,Ephemera planamembranacea,"(Hendey) Paddock, 1988",unassessed,NA,220,Species,180727,Navicula planamembranacea,"Hendey, 1964",291403,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Plagiotropidaceae,Ephemera,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Ephemera planamembranacea (Hendey) Paddock, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=341542 on 2023-06-09",urn:lsid:marinespecies.org:taxname:341542,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
418547,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418547,Melosira moniliformis,"(O.F.Müller) C.Agardh, 1824",unassessed,NA,220,Species,418547,Melosira moniliformis,"(O.F.Müller) C.Agardh, 1824",149042,Chromista,Bacillariophyta,Bacillariophyceae,Melosirales,Melosiraceae,Melosira,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Melosira moniliformis (O.F.Müller) C.Agardh, 1824. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418547 on 2023-06-09",urn:lsid:marinespecies.org:taxname:418547,1,0,1,0,NA,exact,2018-01-31T09:33:29.450Z
106285,https://www.marinespecies.org/aphia.php?p=taxdetails&id=106285,Teleaulax,"Hill, 1991",accepted,NA,180,Genus,106285,Teleaulax,"Hill, 1991",22582,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Teleaulax Hill, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106285 on 2023-06-09",urn:lsid:marinespecies.org:taxname:106285,1,NA,NA,NA,NA,exact,2012-07-05T12:00:47.590Z
960571,https://www.marinespecies.org/aphia.php?p=taxdetails&id=960571,Thalassiosira nordenskioldii,"Cleve emend Berg, 1952",unassessed,NA,220,Species,960571,Thalassiosira nordenskioldii,"Cleve emend Berg, 1952",148912,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Thalassiosira nordenskioldii Cleve emend Berg, 1952. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=960571 on 2023-06-09",urn:lsid:marinespecies.org:taxname:960571,NA,NA,NA,NA,NA,exact,2017-03-08T09:32:17.110Z
180391,https://www.marinespecies.org/aphia.php?p=taxdetails&id=180391,Lyrella lyra,"(Ehrenberg) Karajeva, 1978",unassessed,NA,220,Species,180391,Lyrella lyra,"(Ehrenberg) Karajeva, 1978",180390,Chromista,Bacillariophyta,Bacillariophyceae,Lyrellales,Lyrellaceae,Lyrella,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Lyrella lyra (Ehrenberg) Karajeva, 1978. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=180391 on 2023-06-09",urn:lsid:marinespecies.org:taxname:180391,0,0,1,0,0,exact,2018-01-31T09:33:29.450Z
232941,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232941,Protoperidinium spiniferum,"(J.Schiller, 1937) Balech, 1974",unaccepted,synonym,220,Species,232935,Protoperidinium solidicorne,"(Mangin, 1926) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium spiniferum (J.Schiller, 1937) Balech, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232941 on 2023-06-09",urn:lsid:marinespecies.org:taxname:232941,1,NA,NA,0,NA,exact,2015-06-26T12:00:51.270Z
961828,https://www.marinespecies.org/aphia.php?p=taxdetails&id=961828,Chaetoceros levis,"Schutt, 1896",unassessed,NA,220,Species,961828,Chaetoceros levis,"Schutt, 1896",148985,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Chaetoceros levis Schutt, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=961828 on 2023-06-09",urn:lsid:marinespecies.org:taxname:961828,NA,NA,NA,NA,NA,exact,2017-03-08T09:32:17.110Z
345435,https://www.marinespecies.org/aphia.php?p=taxdetails&id=345435,Streptotheca thamensis,Shrubsole,unaccepted,Spelling variation of Streptotheca tamesis?,220,Species,157440,Helicotheca tamesis,"(Shrubsole) M.Ricard, 1987",149302,Chromista,Bacillariophyta,Bacillariophyceae,Hemiaulales,Bellerocheaceae,Streptotheca,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Streptotheca thamensis Shrubsole. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=345435 on 2023-06-09",urn:lsid:marinespecies.org:taxname:345435,1,NA,NA,0,0,exact,2008-12-13T19:28:31.553Z
149618,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149618,Asterionellopsis kariana,"(Grunow) Round, 1990",unassessed,NA,220,Species,148956,Asterionella kariana,"Grunow, 1880",149138,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Asterionellopsis kariana (Grunow) Round, 1990. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149618 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149618,1,NA,NA,NA,NA,exact,2018-02-01T09:09:54.613Z
149430,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149430,Navicula lyra,"Ehrenberg, 1843",unassessed,NA,220,Species,149430,Navicula lyra,"Ehrenberg, 1843",149142,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Navicula lyra Ehrenberg, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149430 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149430,1,1,1,NA,NA,exact,2018-01-31T09:33:29.450Z
663775,https://www.marinespecies.org/aphia.php?p=taxdetails&id=663775,Sphaerodinium javanicum,"Woszolynska, 1935",accepted,NA,220,Species,663775,Sphaerodinium javanicum,"Woszolynska, 1935",576699,Chromista,Myzozoa,Dinophyceae,Peridiniales,Glenodiniopsidaceae,Sphaerodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Sphaerodinium javanicum Woszolynska, 1935. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=663775 on 2023-06-09",urn:lsid:marinespecies.org:taxname:663775,NA,1,1,NA,NA,exact,2019-09-23T07:53:03.473Z
156632,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156632,Coscinodiscus wailesii,"Gran & Angst, 1931",unassessed,NA,220,Species,156632,Coscinodiscus wailesii,"Gran & Angst, 1931",148917,Chromista,Bacillariophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Coscinodiscus wailesii Gran & Angst, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156632 on 2023-06-09",urn:lsid:marinespecies.org:taxname:156632,1,NA,NA,0,NA,exact,2018-01-31T09:33:29.450Z
232753,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232753,Gymnodinium flavum,"Kofoid & Swezy, 1921",accepted,NA,220,Species,232753,Gymnodinium flavum,"Kofoid & Swezy, 1921",109475,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium flavum Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232753 on 2023-06-09",urn:lsid:marinespecies.org:taxname:232753,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
109797,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109797,Gymnodinium gibbera,"J.Schiller, 1928",accepted,NA,220,Species,109797,Gymnodinium gibbera,"J.Schiller, 1928",109475,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium gibbera J.Schiller, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109797 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109797,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
149504,https://www.marinespecies.org/aphia.php?p=taxdetails&id=149504,Pleurosigma affine,"Grunow, 1880",unassessed,NA,220,Species,149504,Pleurosigma affine,"Grunow, 1880",149181,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Pleurosigma affine Grunow, 1880. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149504 on 2023-06-09",urn:lsid:marinespecies.org:taxname:149504,1,1,NA,0,NA,exact,2018-01-31T09:33:29.450Z
233104,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233104,Protoperidinium murrayi,"(Kofoid) Hernández-Becerril, 1991",unaccepted,NA,220,Species,110240,Protoperidinium oceanicum,"(VanHöffen, 1897) Balech, 1974",109553,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Protoperidinium murrayi (Kofoid) Hernández-Becerril, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233104 on 2023-06-09",urn:lsid:marinespecies.org:taxname:233104,1,NA,NA,NA,NA,exact,2015-06-26T12:00:51.270Z
109735,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109735,Amphidinium klebsii,"Kofoid & Swezy, 1921",accepted,NA,220,Species,109735,Amphidinium klebsii,"Kofoid & Swezy, 1921",109473,Chromista,Myzozoa,Dinophyceae,Amphidiniales,Amphidiniaceae,Amphidinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Amphidinium klebsii Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109735 on 2023-06-09",urn:lsid:marinespecies.org:taxname:109735,1,1,NA,0,NA,exact,2015-06-26T12:00:51.270Z
961376,https://www.marinespecies.org/aphia.php?p=taxdetails&id=961376,Amphora lineata,"A. Schmidt in Schmidt et al., 1875",unassessed,NA,220,Species,961376,Amphora lineata,"A. Schmidt in Schmidt et al., 1875",149200,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Amphora lineata A. Schmidt in Schmidt et al., 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=961376 on 2023-06-09",urn:lsid:marinespecies.org:taxname:961376,NA,NA,NA,NA,NA,exact,2017-03-08T09:32:17.110Z
418125,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418125,Gymnodinium mitratum,"J.Schiller, 1933",accepted,NA,220,Species,418125,Gymnodinium mitratum,"J.Schiller, 1933",109475,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium mitratum J.Schiller, 1933. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418125 on 2023-06-09",urn:lsid:marinespecies.org:taxname:418125,0,0,1,NA,NA,exact,2015-06-26T12:00:51.270Z
967223,https://www.marinespecies.org/aphia.php?p=taxdetails&id=967223,Navicula brevis,"Cleve-Euler, 1932",unassessed,NA,220,Species,967223,Navicula brevis,"Cleve-Euler, 1932",149142,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2023). DiatomBase. Navicula brevis Cleve-Euler, 1932. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=967223 on 2023-06-09",urn:lsid:marinespecies.org:taxname:967223,NA,NA,NA,NA,NA,exact,2017-03-08T09:32:17.110Z
